,year,q,AUS_GDP,AUT_GDP,BEL_GDP,BGR_GDP,CAN_GDP,CHE_GDP,CHL_GDP,COL_GDP,CRI_GDP,CZE_GDP,DEU_GDP,DNK_GDP,ESP_GDP,EST_GDP,FIN_GDP,FRA_GDP,GBR_GDP,GRC_GDP,HRV_GDP,HUN_GDP,IRL_GDP,ISL_GDP,ISR_GDP,ITA_GDP,JPN_GDP,KOR_GDP,LTU_GDP,LUX_GDP,LVA_GDP,MEX_GDP,NLD_GDP,NOR_GDP,NZL_GDP,POL_GDP,PRT_GDP,ROU_GDP,RUS_GDP,SAU_GDP,SVK_GDP,SVN_GDP,SWE_GDP,USA_GDP,ZAF_GDP
85,2020,Q1,53903.3,57936.1,54629.4,25072.1,48085.2,71448.1,25528.5,16222.5,23348.6,42834.3,56438.0,60532.4,40161.2,39154.3,51502.0,47676.4,49538.0,29958.5,31322.476006771,34830.4,92726.7,54754.4,40781.8,42895.6,43240.0,45096.0,39714.5,117383.8,32698.7,20387.4,60237.5,65826.0,45264.8,34742.7,35967.2,33367.0,30185.8,48040.5,32030.2,40453.0,56506.9,64964.8,14714.2
86,2020,Q1,53903.3,57936.1,54629.4,25072.1,48085.2,71448.1,25528.5,16222.5,23348.6,42834.3,56438.0,60532.4,40161.2,39154.3,51502.0,47676.4,49538.0,29958.5,31322.476006771,34830.4,92726.7,54754.4,40781.8,42895.6,43240.0,45096.0,39714.5,117383.8,32698.7,20387.4,60237.5,65826.0,45264.8,34742.7,35967.2,33367.0,30185.8,48040.5,32030.2,40453.0,56506.9,64964.8,14714.2
87,2020,Q2,50140.4,51447.6,48712.7,23797.4,42560.0,66254.7,22768.3,13636.2,21454.9,39112.6,51155.6,57219.1,32913.8,36469.4,48506.0,41178.7,39753.0,25901.2,26872.58824036,30081.3,87497.9,50689.2,37187.9,37927.9,39964.0,44430.0,37289.2,111515.4,30558.9,16736.6,55779.7,59275.1,40463.7,31780.9,30534.0,29859.5,28662.1,44656.9,29675.4,36522.0,52284.7,59201.7,12116.2
88,2020,Q2,50140.4,51447.6,48712.7,23797.4,42560.0,66254.7,22768.3,13636.2,21454.9,39112.6,51155.6,57219.1,32913.8,36469.4,48506.0,41178.7,39753.0,25901.2,26872.58824036,30081.3,87497.9,50689.2,37187.9,37927.9,39964.0,44430.0,37289.2,111515.4,30558.9,16736.6,55779.7,59275.1,40463.7,31780.9,30534.0,29859.5,28662.1,44656.9,29675.4,36522.0,52284.7,59201.7,12116.2
89,2020,Q2,50140.4,51447.6,48712.7,23797.4,42560.0,66254.7,22768.3,13636.2,21454.9,39112.6,51155.6,57219.1,32913.8,36469.4,48506.0,41178.7,39753.0,25901.2,26872.58824036,30081.3,87497.9,50689.2,37187.9,37927.9,39964.0,44430.0,37289.2,111515.4,30558.9,16736.6,55779.7,59275.1,40463.7,31780.9,30534.0,29859.5,28662.1,44656.9,29675.4,36522.0,52284.7,59201.7,12116.2
90,2020,Q3,52694.3,57590.4,55167.4,24605.1,47077.6,71812.8,24082.7,15216.4,21736.6,42194.0,56757.2,61296.0,38723.8,38580.0,51540.2,49382.9,46659.6,27542.4,28063.586951073,33926.7,99649.1,52687.4,40609.5,43891.6,42454.7,45999.9,39215.0,122485.1,32537.7,19195.9,59935.9,63011.4,46221.0,34519.9,35296.5,31951.8,29871.4,45822.7,32666.0,40819.1,56659.2,64375.5,13856.8
91,2020,Q3,52694.3,57590.4,55167.4,24605.1,47077.6,71812.8,24082.7,15216.4,21736.6,42194.0,56757.2,61296.0,38723.8,38580.0,51540.2,49382.9,46659.6,27542.4,28063.586951073,33926.7,99649.1,52687.4,40609.5,43891.6,42454.7,45999.9,39215.0,122485.1,32537.7,19195.9,59935.9,63011.4,46221.0,34519.9,35296.5,31951.8,29871.4,45822.7,32666.0,40819.1,56659.2,64375.5,13856.8
92,2020,Q3,52694.3,57590.4,55167.4,24605.1,47077.6,71812.8,24082.7,15216.4,21736.6,42194.0,56757.2,61296.0,38723.8,38580.0,51540.2,49382.9,46659.6,27542.4,28063.586951073,33926.7,99649.1,52687.4,40609.5,43891.6,42454.7,45999.9,39215.0,122485.1,32537.7,19195.9,59935.9,63011.4,46221.0,34519.9,35296.5,31951.8,29871.4,45822.7,32666.0,40819.1,56659.2,64375.5,13856.8
93,2020,Q4,55066.7,56449.4,55184.5,25182.3,48752.4,72263.3,25995.1,16100.1,22449.7,42728.5,57123.9,61375.0,38737.4,39778.3,52241.2,48807.5,46753.8,28777.8,29609.89606452,34591.3,94971.6,55555.4,41584.7,43571.6,43033.9,46282.3,40053.3,123478.8,33412.5,19926.5,60030.7,65541.7,45319.0,35032.6,35276.0,33879.9,30350.8,46743.6,32834.9,40641.3,56843.6,65380.0,14227.6
94,2020,Q4,55066.7,56449.4,55184.5,25182.3,48752.4,72263.3,25995.1,16100.1,22449.7,42728.5,57123.9,61375.0,38737.4,39778.3,52241.2,48807.5,46753.8,28777.8,29609.89606452,34591.3,94971.6,55555.4,41584.7,43571.6,43033.9,46282.3,40053.3,123478.8,33412.5,19926.5,60030.7,65541.7,45319.0,35032.6,35276.0,33879.9,30350.8,46743.6,32834.9,40641.3,56843.6,65380.0,14227.6
95,2020,Q4,55066.7,56449.4,55184.5,25182.3,48752.4,72263.3,25995.1,16100.1,22449.7,42728.5,57123.9,61375.0,38737.4,39778.3,52241.2,48807.5,46753.8,28777.8,29609.89606452,34591.3,94971.6,55555.4,41584.7,43571.6,43033.9,46282.3,40053.3,123478.8,33412.5,19926.5,60030.7,65541.7,45319.0,35032.6,35276.0,33879.9,30350.8,46743.6,32834.9,40641.3,56843.6,65380.0,14227.6
96,2021,Q1,56983.6,55620.8,56165.0,26812.4,50375.9,72748.2,26858.8,16708.0,22563.8,42630.0,56229.8,62218.8,38844.6,41153.6,52588.9,48665.2,45872.0,29893.8,32611.05973498,34758.9,102824.4,54050.4,41739.7,43751.6,42647.6,46460.3,41019.4,127999.4,33625.8,20082.9,60242.1,70663.0,45696.4,35557.7,34318.8,34181.8,30986.7,,32419.9,41263.8,58032.9,67220.7,14403.7
97,2021,Q1,56983.6,55620.8,56165.0,26812.4,50375.9,72748.2,26858.8,16708.0,22563.8,42630.0,56229.8,62218.8,38844.6,41153.6,52588.9,48665.2,45872.0,29893.8,32611.05973498,34758.9,102824.4,54050.4,41739.7,43751.6,42647.6,46460.3,41019.4,127999.4,33625.8,20082.9,60242.1,70663.0,45696.4,35557.7,34318.8,34181.8,30986.7,,32419.9,41263.8,58032.9,67220.7,14403.7
98,2021,Q1,56983.6,55620.8,56165.0,26812.4,50375.9,72748.2,26858.8,16708.0,22563.8,42630.0,56229.8,62218.8,38844.6,41153.6,52588.9,48665.2,45872.0,29893.8,32611.05973498,34758.9,102824.4,54050.4,41739.7,43751.6,42647.6,46460.3,41019.4,127999.4,33625.8,20082.9,60242.1,70663.0,45696.4,35557.7,34318.8,34181.8,30986.7,,32419.9,41263.8,58032.9,67220.7,14403.7
99,2021,Q2,58335.7,58146.4,57602.0,27490.0,51043.1,75129.8,27605.0,16482.4,23010.2,43637.0,57729.2,64232.4,39849.0,42838.0,54128.5,49409.3,48485.0,30716.4,33218.331827901,36285.1,105931.8,57206.8,43448.4,45297.8,42780.6,46751.9,42222.9,131088.1,34850.4,20460.9,63157.9,75250.8,46701.5,36656.8,35961.5,35713.0,32517.7,,33357.7,42729.6,58957.5,69414.1,14744.1
100,2021,Q2,58335.7,58146.4,57602.0,27490.0,51043.1,75129.8,27605.0,16482.4,23010.2,43637.0,57729.2,64232.4,39849.0,42838.0,54128.5,49409.3,48485.0,30716.4,33218.331827901,36285.1,105931.8,57206.8,43448.4,45297.8,42780.6,46751.9,42222.9,131088.1,34850.4,20460.9,63157.9,75250.8,46701.5,36656.8,35961.5,35713.0,32517.7,,33357.7,42729.6,58957.5,69414.1,14744.1
101,2021,Q2,58335.7,58146.4,57602.0,27490.0,51043.1,75129.8,27605.0,16482.4,23010.2,43637.0,57729.2,64232.4,39849.0,42838.0,54128.5,49409.3,48485.0,30716.4,33218.331827901,36285.1,105931.8,57206.8,43448.4,45297.8,42780.6,46751.9,42222.9,131088.1,34850.4,20460.9,63157.9,75250.8,46701.5,36656.8,35961.5,35713.0,32517.7,,33357.7,42729.6,58957.5,69414.1,14744.1
102,2021,Q3,58205.8,60820.4,59315.2,28356.8,52562.5,77419.7,29152.1,17705.4,23782.2,44834.9,59118.5,65205.6,41545.4,43675.1,55333.5,51486.0,49534.8,31897.0,34193.903673012,37041.0,111542.2,58663.6,44814.0,46994.9,42726.3,46986.7,43656.3,132736.0,35721.9,20551.0,64539.1,82537.7,44777.1,38221.9,37193.9,34972.3,32791.2,,33843.2,43720.1,60485.7,70871.6,14617.5
103,2021,Q3,58205.8,60820.4,59315.2,28356.8,52562.5,77419.7,29152.1,17705.4,23782.2,44834.9,59118.5,65205.6,41545.4,43675.1,55333.5,51486.0,49534.8,31897.0,34193.903673012,37041.0,111542.2,58663.6,44814.0,46994.9,42726.3,46986.7,43656.3,132736.0,35721.9,20551.0,64539.1,82537.7,44777.1,38221.9,37193.9,34972.3,32791.2,,33843.2,43720.1,60485.7,70871.6,14617.5
104,2021,Q3,58205.8,60820.4,59315.2,28356.8,52562.5,77419.7,29152.1,17705.4,23782.2,44834.9,59118.5,65205.6,41545.4,43675.1,55333.5,51486.0,49534.8,31897.0,34193.903673012,37041.0,111542.2,58663.6,44814.0,46994.9,42726.3,46986.7,43656.3,132736.0,35721.9,20551.0,64539.1,82537.7,44777.1,38221.9,37193.9,34972.3,32791.2,,33843.2,43720.1,60485.7,70871.6,14617.5
105,2021,Q4,61403.3,60754.9,60317.9,28877.6,54212.9,78757.8,29969.2,18451.2,24245.1,45667.0,59867.6,67787.0,43092.0,44707.6,56632.7,52497.8,50826.0,32744.7,35097.496706272,38569.9,110613.6,61333.3,47058.3,48165.4,43711.2,48006.7,45303.4,137132.4,36512.6,20911.2,65901.1,92416.0,46553.7,39172.7,38406.5,36036.5,,,34478.3,46374.7,62243.4,73211.9,15014.0
106,2021,Q4,61403.3,60754.9,60317.9,28877.6,54212.9,78757.8,29969.2,18451.2,24245.1,45667.0,59867.6,67787.0,43092.0,44707.6,56632.7,52497.8,50826.0,32744.7,35097.496706272,38569.9,110613.6,61333.3,47058.3,48165.4,43711.2,48006.7,45303.4,137132.4,36512.6,20911.2,65901.1,92416.0,46553.7,39172.7,38406.5,36036.5,,,34478.3,46374.7,62243.4,73211.9,15014.0
107,2021,Q4,61403.3,60754.9,60317.9,28877.6,54212.9,78757.8,29969.2,18451.2,24245.1,45667.0,59867.6,67787.0,43092.0,44707.6,56632.7,52497.8,50826.0,32744.7,35097.496706272,38569.9,110613.6,61333.3,47058.3,48165.4,43711.2,48006.7,45303.4,137132.4,36512.6,20911.2,65901.1,92416.0,46553.7,39172.7,38406.5,36036.5,,,34478.3,46374.7,62243.4,73211.9,15014.0
108,2022,Q1,63093.9,62494.4,61588.2,28903.8,55670.4,80513.1,30265.9,19013.8,24907.0,47128.4,61340.8,68658.7,43927.2,45564.2,58033.6,53407.1,52031.8,34411.5,36815.572425269,40645.2,118981.6,62017.1,47566.0,49190.5,44651.6,49031.1,46150.7,139983.3,38094.6,21527.0,67405.0,104280.1,47435.2,41285.8,40246.4,38720.1,,,35191.1,47747.6,63244.7,74351.8,15531.0
109,2022,Q1,63093.9,62494.4,61588.2,28903.8,55670.4,80513.1,30265.9,19013.8,24907.0,47128.4,61340.8,68658.7,43927.2,45564.2,58033.6,53407.1,52031.8,34411.5,36815.572425269,40645.2,118981.6,62017.1,47566.0,49190.5,44651.6,49031.1,46150.7,139983.3,38094.6,21527.0,67405.0,104280.1,47435.2,41285.8,40246.4,38720.1,,,35191.1,47747.6,63244.7,74351.8,15531.0
110,2022,Q1,63093.9,62494.4,61588.2,28903.8,55670.4,80513.1,30265.9,19013.8,24907.0,47128.4,61340.8,68658.7,43927.2,45564.2,58033.6,53407.1,52031.8,34411.5,36815.572425269,40645.2,118981.6,62017.1,47566.0,49190.5,44651.6,49031.1,46150.7,139983.3,38094.6,21527.0,67405.0,104280.1,47435.2,41285.8,40246.4,38720.1,,,35191.1,47747.6,63244.7,74351.8,15531.0
111,2022,Q2,65018.0,64737.4,63151.3,29439.5,57252.1,82507.9,30855.3,19651.4,25597.8,48382.5,62122.4,70597.7,45525.1,45871.9,59864.7,54709.1,53183.1,35625.2,38381.087404006,41794.8,123160.1,64550.8,48959.2,50743.7,46097.9,50300.5,46332.1,141221.5,39080.3,22153.5,70602.4,108616.4,49421.8,41514.8,41152.0,40520.9,,,35669.8,49179.2,65022.3,75834.9,15706.2
112,2022,Q2,65018.0,64737.4,63151.3,29439.5,57252.1,82507.9,30855.3,19651.4,25597.8,48382.5,62122.4,70597.7,45525.1,45871.9,59864.7,54709.1,53183.1,35625.2,38381.087404006,41794.8,123160.1,64550.8,48959.2,50743.7,46097.9,50300.5,46332.1,141221.5,39080.3,22153.5,70602.4,108616.4,49421.8,41514.8,41152.0,40520.9,,,35669.8,49179.2,65022.3,75834.9,15706.2
113,2022,Q2,65018.0,64737.4,63151.3,29439.5,57252.1,82507.9,30855.3,19651.4,25597.8,48382.5,62122.4,70597.7,45525.1,45871.9,59864.7,54709.1,53183.1,35625.2,38381.087404006,41794.8,123160.1,64550.8,48959.2,50743.7,46097.9,50300.5,46332.1,141221.5,39080.3,22153.5,70602.4,108616.4,49421.8,41514.8,41152.0,40520.9,,,35669.8,49179.2,65022.3,75834.9,15706.2
114,2022,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77011.2,
115,2022,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77011.2,
116,2022,Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77011.2,
